# x		T		Y		Yeq		geff		heff		rho		s		H
# ======================================================================================================
3.82452	0.261471	1.95912e-09	0.000708266	52.0059	51.4486	0.0799694	0.403423	6.80284e-20
3.94657	0.253385	1.95921e-09	0.000664919	50.8016	50.2461	0.0688933	0.358559	6.31418e-20
4.07251	0.245549	1.95928e-09	0.000623509	49.5047	48.9512	0.0592072	0.317902	5.8535e-20
4.20248	0.237955	1.95935e-09	0.000583011	48.1989	47.6475	0.0508386	0.281605	5.42407e-20
4.33659	0.230596	1.9594e-09	0.000544974	46.7246	46.2137	0.0434641	0.248567	5.01526e-20
4.47498	0.223465	1.95944e-09	0.000507694	45.2288	44.7954	0.0371047	0.219269	4.63385e-20
4.61779	0.216554	1.95948e-09	0.00047245	43.1107	43.2878	0.0311908	0.192833	4.24855e-20
4.76516	0.209857	1.95951e-09	0.000438013	41.053	41.8076	0.0261948	0.169489	3.89346e-20
4.91722	0.203367	1.95953e-09	0.000404988	39.042	40.308	0.02197	0.148713	3.56569e-20
5.07415	0.197078	1.95955e-09	0.000373126	37.1136	38.8212	0.0184187	0.130346	3.26481e-20
5.23607	0.190983	1.95957e-09	0.000342687	35.2757	37.3294	0.0154394	0.114064	2.98912e-20
5.40317	0.185076	1.95958e-09	0.000313699	33.5968	35.836	0.0129683	0.0996532	2.73948e-20
5.5756	0.179353	1.95959e-09	0.000286123	32.0486	34.3521	0.0109099	0.0869352	2.51269e-20
5.75353	0.173806	1.9596e-09	0.000260211	30.7404	32.8522	0.00922888	0.0756621	2.31101e-20
5.93714	0.168431	1.9596e-09	0.000235672	29.5432	31.376	0.00782215	0.0657632	2.12761e-20
6.12661	0.163222	1.95961e-09	0.000212933	28.8273	29.8697	0.00673133	0.0569754	1.97369e-20
6.32213	0.158175	1.95961e-09	0.000191565	28.1446	28.3921	0.00579589	0.0492861	1.83142e-20
6.52388	0.153283	1.95961e-09	0.000172347	26.9017	26.8245	0.00488578	0.042377	1.68149e-20
6.73208	0.148543	1.95962e-09	0.000154005	25.6792	25.358	0.00411305	0.0364573	1.5428e-20
