# Tiempo: 0.000000
# k	zE	zH	Ex	Hy
188	188.0000000000	188.5000000000	-0.1222436699	-0.1191741953
189	189.0000000000	189.5000000000	0.0716462115	0.0745507382
190	190.0000000000	190.5000000000	-0.1339035237	-0.1306504378
191	191.0000000000	191.5000000000	0.0588056850	0.0611649474
192	192.0000000000	192.5000000000	-0.1435443024	-0.1399737085
193	193.0000000000	193.5000000000	0.0448731977	0.0466927526
194	194.0000000000	194.5000000000	-0.1508410346	-0.1471484208
195	195.0000000000	195.5000000000	0.0303553626	0.0315731042
196	196.0000000000	196.5000000000	-0.1558202374	-0.1519677223
197	197.0000000000	197.5000000000	0.0152781749	0.0158976983
198	198.0000000000	198.5000000000	-0.1583037938	-0.1544082945
199	199.0000000000	199.5000000000	0.0000000000	0.0000000000

# Tiempo: 70.000000
# k	zE	zH	Ex	Hy
0	0.0000000000	0.5000000000	0.0000000000	0.0000000000
1	1.0000000000	1.5000000000	0.0050569695	-0.0051742135
2	2.0000000000	2.5000000000	0.0004671755	-0.0004419806
3	3.0000000000	3.5000000000	0.0049797672	-0.0050818061
4	4.0000000000	4.5000000000	0.0009213939	-0.0008907622
5	5.0000000000	5.5000000000	0.0048156710	-0.0049414560
6	6.0000000000	6.5000000000	0.0013706367	-0.0012990078
7	7.0000000000	7.5000000000	0.0045919126	-0.0046703418
8	8.0000000000	8.5000000000	0.0017880354	-0.0017237390
9	9.0000000000	9.5000000000	0.0042681061	-0.0043974540
10	10.0000000000	10.5000000000	0.0021831189	-0.0020774676
11	11.0000000000	11.5000000000	0.0039205002	-0.0039671666
12	12.0000000000	12.5000000000	0.0025489733	-0.0024437833
13	13.0000000000	13.5000000000	0.0034464123	-0.0035737758
14	14.0000000000	14.5000000000	0.0028500629	-0.0027319052
15	15.0000000000	15.5000000000	0.0030091098	-0.0030204199
16	16.0000000000	16.5000000000	0.0031594784	-0.0030016931
17	17.0000000000	17.5000000000	0.0024023075	-0.0025168670
18	18.0000000000	18.5000000000	0.0033276438	-0.0032252066
19	19.0000000000	19.5000000000	0.0019126824	-0.0018959130
20	20.0000000000	20.5000000000	0.0035808836	-0.0033591967
21	21.0000000000	21.5000000000	0.0012067528	-0.0012866411
22	22.0000000000	22.5000000000	0.0035896815	-0.0035275404
23	23.0000000000	23.5000000000	0.0006911195	-0.0006694894
24	24.0000000000	24.5000000000	0.0037780605	-0.0034963341
25	25.0000000000	25.5000000000	-0.0000524506	0.0000413257
26	26.0000000000	26.5000000000	0.0036340580	-0.0036120182
27	27.0000000000	27.5000000000	-0.0005942307	0.0005861770
28	28.0000000000	28.5000000000	0.0037187656	-0.0034190890
29	29.0000000000	29.5000000000	-0.0012805010	0.0013704717
30	30.0000000000	30.5000000000	0.0034813257	-0.0034518829
31	31.0000000000	31.5000000000	-0.0018743329	0.0018156964
32	32.0000000000	32.5000000000	0.0033844236	-0.0031586132
33	33.0000000000	33.5000000000	-0.0023982390	0.0025840544
34	34.0000000000	34.5000000000	0.0031551136	-0.0030310775
35	35.0000000000	35.5000000000	-0.0030547385	0.0029803070
36	36.0000000000	36.5000000000	0.0027993430	-0.0027489698
37	37.0000000000	37.5000000000	-0.0033699220	0.0035714277
38	38.0000000000	38.5000000000	0.0026466066	-0.0023775980
39	39.0000000000	39.5000000000	-0.0040063494	0.0040236309
40	40.0000000000	40.5000000000	0.0020592607	-0.0021860495
41	41.0000000000	41.5000000000	-0.0041999140	0.0042878459
42	42.0000000000	42.5000000000	0.0019032652	-0.0015984026
43	43.0000000000	43.5000000000	-0.0046078779	0.0048211931
44	44.0000000000	44.5000000000	0.0012962964	-0.0014217584
45	45.0000000000	45.5000000000	-0.0048513737	0.0048003708
46	46.0000000000	46.5000000000	0.0009014245	-0.0008562388
47	47.0000000000	47.5000000000	-0.0048327757	0.0052187552
48	48.0000000000	48.5000000000	0.0005222258	-0.0005047335
49	49.0000000000	49.5000000000	-0.0050949951	0.0052452501
50	50.0000000000	50.5000000000	-0.0002740212	-0.0003327328
51	51.0000000000	51.5000000000	-0.0046442633	0.0053336169
52	52.0000000000	52.5000000000	-0.0006182740	0.0000055040
53	53.0000000000	53.5000000000	-0.0042796156	0.0058926226
54	54.0000000000	54.5000000000	-0.0018098674	-0.0006854584
55	55.0000000000	55.5000000000	-0.0031312622	0.0062739437
56	56.0000000000	56.5000000000	-0.0032696849	-0.0018369327
57	57.0000000000	57.5000000000	-0.0005709701	0.0081540220
58	58.0000000000	58.5000000000	-0.0056744039	-0.0047924204
59	59.0000000000	59.5000000000	0.0033191894	0.0112789135
60	60.0000000000	60.5000000000	-0.0104777331	-0.0105351255
61	61.0000000000	61.5000000000	0.0105722355	0.0166455185
62	62.0000000000	62.5000000000	-0.0172085940	-0.0188988902
63	63.0000000000	63.5000000000	0.0209249866	0.0257248440
64	64.0000000000	64.5000000000	-0.0275782578	-0.0311795810
65	65.0000000000	65.5000000000	0.0341794868	0.0371266926
66	66.0000000000	66.5000000000	-0.0410011901	-0.0454394962
67	67.0000000000	67.5000000000	0.0498010868	0.0507828511
68	68.0000000000	68.5000000000	-0.0550992071	-0.0591132217
69	69.0000000000	69.5000000000	0.0638679248	0.0643264163
70	70.0000000000	70.5000000000	-0.0688866800	-0.0707015020
71	71.0000000000	71.5000000000	0.0746410172	0.0741883627
72	72.0000000000	72.5000000000	-0.0790678388	-0.0776493555
73	73.0000000000	73.5000000000	0.0819618405	0.0809184346
74	74.0000000000	74.5000000000	-0.0849404830	-0.0816471526
75	75.0000000000	75.5000000000	0.0862829586	0.0851434287
76	76.0000000000	76.5000000000	-0.0898222553	-0.0864095732
77	77.0000000000	77.5000000000	0.0914674402	0.0885511875
78	78.0000000000	78.5000000000	-0.0946438124	-0.0918036587
79	79.0000000000	79.5000000000	0.0983347820	0.0938069494
80	80.0000000000	80.5000000000	-0.0996219696	-0.0966586574
81	81.0000000000	81.5000000000	0.1028704326	0.0980736362
82	82.0000000000	82.5000000000	-0.1039072908	-0.0988795809
83	83.0000000000	83.5000000000	0.1036928784	0.0980485773
84	84.0000000000	84.5000000000	-0.1039377404	-0.0966657717
85	85.0000000000	85.5000000000	0.1021087748	0.0958067852
86	86.0000000000	86.5000000000	-0.1006416705	-0.0935461881
87	87.0000000000	87.5000000000	0.0995776301	0.0932190196
88	88.0000000000	88.5000000000	-0.0984661134	-0.0923632830
89	89.0000000000	89.5000000000	0.0974835375	0.0899429489
90	90.0000000000	90.5000000000	-0.0961104459	-0.0890616771
91	91.0000000000	91.5000000000	0.0939000051	0.0854769993
92	92.0000000000	92.5000000000	-0.0899582339	-0.0813011841
93	93.0000000000	93.5000000000	0.0860381870	0.0785046033
94	94.0000000000	94.5000000000	-0.0816435856	-0.0731751697
95	95.0000000000	95.5000000000	0.0768448919	0.0693778165
96	96.0000000000	96.5000000000	-0.0737794611	-0.0663164484
97	97.0000000000	97.5000000000	0.0695840695	0.0608092691
98	98.0000000000	98.5000000000	-0.0649567229	-0.0571631839
99	99.0000000000	99.5000000000	0.0606495819	0.0522144840
100	100.0000000000	100.5000000000	-0.0537359136	-0.0452807295
101	101.0000000000	101.5000000000	0.0476539173	0.0407965142
102	102.0000000000	102.5000000000	-0.0419423908	-0.0344100099
103	103.0000000000	103.5000000000	0.0351983218	0.0281911326
104	104.0000000000	104.5000000000	-0.0307606288	-0.0242543376
105	105.0000000000	105.5000000000	0.0248886462	0.0171252480
106	106.0000000000	106.5000000000	-0.0181891852	-0.0113185559
107	107.0000000000	107.5000000000	0.0123329839	0.0058800922
108	108.0000000000	108.5000000000	-0.0040138942	0.0023258287
109	109.0000000000	109.5000000000	-0.0023505485	-0.0069152671
110	110.0000000000	110.5000000000	0.0084193908	0.0128387810
111	111.0000000000	111.5000000000	-0.0151695815	-0.0195735150
112	112.0000000000	112.5000000000	0.0194448513	0.0235630446
113	113.0000000000	113.5000000000	-0.0268294996	-0.0315179998
114	114.0000000000	114.5000000000	0.0329238607	0.0372765554
115	115.0000000000	115.5000000000	-0.0388035907	-0.0424167519
116	116.0000000000	116.5000000000	0.0469051721	0.0492344142
117	117.0000000000	117.5000000000	-0.0501725373	-0.0517218282
118	118.0000000000	118.5000000000	0.0570826241	0.0577711230
119	119.0000000000	119.5000000000	-0.0621840439	-0.0619518156
120	120.0000000000	120.5000000000	0.0655779967	0.0662201752
121	121.0000000000	121.5000000000	-0.0736894959	-0.0732113879
122	122.0000000000	122.5000000000	0.0748204941	0.0743908780
123	123.0000000000	123.5000000000	-0.0805815160	-0.0808490828
124	124.0000000000	124.5000000000	0.0838188812	0.0824659286
125	125.0000000000	125.5000000000	-0.0854548408	-0.0849621692
126	126.0000000000	126.5000000000	0.0927083474	0.0908906917
127	127.0000000000	127.5000000000	-0.0917705003	-0.0887224315
128	128.0000000000	128.5000000000	0.0991706872	0.0951707236
129	129.0000000000	129.5000000000	-0.0977638592	-0.0921840942
130	130.0000000000	130.5000000000	0.1004321972	0.0950302776
131	131.0000000000	131.5000000000	-0.1038519612	-0.0966036242
132	132.0000000000	132.5000000000	0.0994595685	0.0939307885
133	133.0000000000	133.5000000000	-0.1083007331	-0.1011204039
134	134.0000000000	134.5000000000	0.0980560106	0.0917093343
135	135.0000000000	135.5000000000	-0.1070142844	-0.1015851434
136	136.0000000000	136.5000000000	0.0969356872	0.0911012418
137	137.0000000000	137.5000000000	-0.1014381972	-0.0979135594
138	138.0000000000	138.5000000000	0.0986686150	0.0933993435
139	139.0000000000	139.5000000000	-0.0912096754	-0.0895160316
140	140.0000000000	140.5000000000	0.1016610305	0.0960197779
141	141.0000000000	141.5000000000	-0.0762185664	-0.0758808519
142	142.0000000000	142.5000000000	0.1050811265	0.1001083978
143	143.0000000000	143.5000000000	-0.0596358323	-0.0597509788
144	144.0000000000	144.5000000000	0.1091754306	0.1039421906
145	145.0000000000	145.5000000000	-0.0404850527	-0.0408913402
146	146.0000000000	146.5000000000	0.1115996788	0.1061848381
147	147.0000000000	147.5000000000	-0.0202904039	-0.0205180340
148	148.0000000000	148.5000000000	0.1131462978	0.1081505608
149	149.0000000000	149.5000000000	-0.0001912681	-0.0000500607
150	150.0000000000	150.5000000000	0.1131825039	0.1076863360
151	151.0000000000	151.5000000000	0.0209503600	0.0213433110
152	152.0000000000	152.5000000000	0.1110145547	0.1060139828
153	153.0000000000	153.5000000000	0.0409041748	0.0418436223
154	154.0000000000	154.5000000000	0.1078298441	0.1028408182
155	155.0000000000	155.5000000000	0.0607521504	0.0619972942
156	156.0000000000	156.5000000000	0.1023146700	0.0974588767
157	157.0000000000	157.5000000000	0.0796049035	0.0812801722
158	158.0000000000	158.5000000000	0.0955838516	0.0913548898
159	159.0000000000	159.5000000000	0.0968082988	0.0988785350
160	160.0000000000	160.5000000000	0.0872771670	0.0830339222
161	161.0000000000	161.5000000000	0.1131548526	0.1154838399
162	162.0000000000	162.5000000000	0.0773666921	0.0739574642
163	163.0000000000	163.5000000000	0.1269709665	0.1297000596
164	164.0000000000	164.5000000000	0.0666666207	0.0634773129
165	165.0000000000	165.5000000000	0.1394353584	0.1423190893
166	166.0000000000	166.5000000000	0.0544011101	0.0519163039
167	167.0000000000	167.5000000000	0.1492569101	0.1524335738
168	168.0000000000	168.5000000000	0.0417673000	0.0398690788
169	169.0000000000	169.5000000000	0.1569180567	0.1602016509
170	170.0000000000	170.5000000000	0.0280863116	0.0267040257
171	171.0000000000	171.5000000000	0.1621486198	0.1655623149
172	172.0000000000	172.5000000000	0.0142105157	0.0136648753
173	173.0000000000	173.5000000000	0.1645894742	0.1680648662
174	174.0000000000	174.5000000000	0.0000088703	-0.0001133625
175	175.0000000000	175.5000000000	0.1647907961	0.1682370452
176	176.0000000000	176.5000000000	-0.0142200360	-0.0134449521
177	177.0000000000	177.5000000000	0.1619776544	0.1654127256
178	178.0000000000	178.5000000000	-0.0280991089	-0.0269022335
179	179.0000000000	179.5000000000	0.1570318427	0.1603079821
180	180.0000000000	180.5000000000	-0.0417248568	-0.0397106536
181	181.0000000000	181.5000000000	0.1492194695	0.1523866629
182	182.0000000000	182.5000000000	-0.0544702345	-0.0520140730
183	183.0000000000	183.5000000000	0.1393897376	0.1422984263
184	184.0000000000	184.5000000000	-0.0665857254	-0.0634603630
185	185.0000000000	185.5000000000	0.1270892425	0.1297843659
186	186.0000000000	186.5000000000	-0.0774337611	-0.0738807924
187	187.0000000000	187.5000000000	0.1129939791	0.1153547723
188	188.0000000000	188.5000000000	-0.0872543905	-0.0832007432
189	189.0000000000	189.5000000000	0.0969636695	0.0990172033
190	190.0000000000	190.5000000000	-0.0955350440	-0.0911239978
191	191.0000000000	191.5000000000	0.0795104605	0.0811738186
192	192.0000000000	192.5000000000	-0.1024408699	-0.0976985635
193	193.0000000000	193.5000000000	0.0607334040	0.0620182169
194	194.0000000000	194.5000000000	-0.1076311868	-0.1026524241
195	195.0000000000	195.5000000000	0.0410417268	0.0419010758
196	196.0000000000	196.5000000000	-0.1111936542	-0.1060501259
197	197.0000000000	197.5000000000	0.0206785507	0.0211157429
198	198.0000000000	198.5000000000	-0.1129616598	-0.1077355772
199	199.0000000000	199.5000000000	0.0000000000	0.0000000000

# Tiempo: 72.500000
# k	zE	zH	Ex	Hy
0	0.0000000000	0.5000000000	0.0000000000	0.0000000000
1	1.0000000000	1.5000000000	0.0059572932	-0.0060162002
2	2.0000000000	2.5000000000	0.0002519145	-0.0002186210
3	3.0000000000	3.5000000000	0.0058567166	-0.0059137999
4	4.0000000000	4.5000000000	0.0004792899	-0.0004518335
5	5.0000000000	5.5000000000	0.0056831761	-0.0057412316
6	6.0000000000	6.5000000000	0.0007398100	-0.0006415186
7	7.0000000000	7.5000000000	0.0053893306	-0.0054379172
8	8.0000000000	8.5000000000	0.0009288554	-0.0008763406
9	9.0000000000	9.5000000000	0.0050497756	-0.0051084814
10	10.0000000000	10.5000000000	0.0011801869	-0.0010228982
11	11.0000000000	11.5000000000	0.0045867753	-0.0046166619
12	12.0000000000	12.5000000000	0.0013222440	-0.0012466569
13	13.0000000000	13.5000000000	0.0040940334	-0.0041586234
14	14.0000000000	14.5000000000	0.0015424491	-0.0013401211
15	15.0000000000	15.5000000000	0.0035029013	-0.0035020432
16	16.0000000000	16.5000000000	0.0016389246	-0.0015367373
17	17.0000000000	17.5000000000	0.0028722515	-0.0029490997
18	18.0000000000	18.5000000000	0.0017984893	-0.0015777017
19	19.0000000000	19.5000000000	0.0022093533	-0.0021686701
20	20.0000000000	20.5000000000	0.0018650367	-0.0017222472
21	21.0000000000	21.5000000000	0.0014587662	-0.0015486691
22	22.0000000000	22.5000000000	0.0019264515	-0.0017280774
23	23.0000000000	23.5000000000	0.0007874711	-0.0007101696
24	24.0000000000	24.5000000000	0.0019903174	-0.0017838932
25	25.0000000000	25.5000000000	-0.0000537791	-0.0000336235
26	26.0000000000	26.5000000000	0.0019182919	-0.0017879916
27	27.0000000000	27.5000000000	-0.0006826027	0.0007700047
28	28.0000000000	28.5000000000	0.0020005183	-0.0017155297
29	29.0000000000	29.5000000000	-0.0015548385	0.0015098309
30	30.0000000000	30.5000000000	0.0017894522	-0.0017491047
31	31.0000000000	31.5000000000	-0.0021298876	0.0021767641
32	32.0000000000	32.5000000000	0.0018704684	-0.0015358241
33	33.0000000000	33.5000000000	-0.0029251427	0.0029755033
34	34.0000000000	34.5000000000	0.0015804814	-0.0015887382
35	35.0000000000	35.5000000000	-0.0034858701	0.0034466322
36	36.0000000000	36.5000000000	0.0015722214	-0.0012926802
37	37.0000000000	37.5000000000	-0.0040640548	0.0042319857
38	38.0000000000	38.5000000000	0.0013317328	-0.0012814978
39	39.0000000000	39.5000000000	-0.0046530373	0.0045571518
40	40.0000000000	40.5000000000	0.0011088389	-0.0010473730
41	41.0000000000	41.5000000000	-0.0049178930	0.0051610961
42	42.0000000000	42.5000000000	0.0010168583	-0.0008726235
43	43.0000000000	43.5000000000	-0.0054451104	0.0055152983
44	44.0000000000	44.5000000000	0.0005219354	-0.0008915688
45	45.0000000000	45.5000000000	-0.0053909069	0.0058180051
46	46.0000000000	46.5000000000	0.0004155495	-0.0007117783
47	47.0000000000	47.5000000000	-0.0054158038	0.0064695321
48	48.0000000000	48.5000000000	-0.0003684587	-0.0013060813
49	49.0000000000	49.5000000000	-0.0047944233	0.0068967734
50	50.0000000000	50.5000000000	-0.0012643405	-0.0021445550
51	51.0000000000	51.5000000000	-0.0031615129	0.0084683835
52	52.0000000000	52.5000000000	-0.0029899396	-0.0044668082
53	53.0000000000	53.5000000000	-0.0004096598	0.0108159077
54	54.0000000000	54.5000000000	-0.0064995737	-0.0088740625
55	55.0000000000	55.5000000000	0.0052046901	0.0151901827
56	56.0000000000	56.5000000000	-0.0116646643	-0.0157509214
57	57.0000000000	57.5000000000	0.0134757783	0.0226089679
58	58.0000000000	58.5000000000	-0.0203899203	-0.0265128261
59	59.0000000000	59.5000000000	0.0252824874	0.0325469013
60	60.0000000000	60.5000000000	-0.0319850257	-0.0396646039
61	61.0000000000	61.5000000000	0.0400047078	0.0457174171
62	62.0000000000	62.5000000000	-0.0457497764	-0.0541138040
63	63.0000000000	63.5000000000	0.0547267613	0.0594630246
64	64.0000000000	64.5000000000	-0.0604564647	-0.0674267404
65	65.0000000000	65.5000000000	0.0679464193	0.0713653080
66	66.0000000000	66.5000000000	-0.0722507586	-0.0764245860
67	67.0000000000	67.5000000000	0.0770333213	0.0803756291
68	68.0000000000	68.5000000000	-0.0806499028	-0.0821374030
69	69.0000000000	69.5000000000	0.0822844861	0.0850911250
70	70.0000000000	70.5000000000	-0.0861336870	-0.0860316392
71	71.0000000000	71.5000000000	0.0872881541	0.0885447969
72	72.0000000000	72.5000000000	-0.0899861643	-0.0902365385
73	73.0000000000	73.5000000000	0.0928887406	0.0930818273
74	74.0000000000	74.5000000000	-0.0954456843	-0.0961558532
75	75.0000000000	75.5000000000	0.0988441247	0.0972325011
76	76.0000000000	76.5000000000	-0.1007716959	-0.0999070490
77	77.0000000000	77.5000000000	0.1029108178	0.0999617839
78	78.0000000000	78.5000000000	-0.1026665641	-0.0992791469
79	79.0000000000	79.5000000000	0.1020842786	0.0991843079
80	80.0000000000	80.5000000000	-0.1017449523	-0.0967159305
81	81.0000000000	81.5000000000	0.0993349371	0.0951904597
82	82.0000000000	82.5000000000	-0.0989693865	-0.0938588562
83	83.0000000000	83.5000000000	0.0980084440	0.0921500657
84	84.0000000000	84.5000000000	-0.0958943231	-0.0910662800
85	85.0000000000	85.5000000000	0.0954919798	0.0892121733
86	86.0000000000	86.5000000000	-0.0929660957	-0.0866031227
87	87.0000000000	87.5000000000	0.0896183959	0.0825752539
88	88.0000000000	88.5000000000	-0.0867134424	-0.0782116713
89	89.0000000000	89.5000000000	0.0817728021	0.0738305825
90	90.0000000000	90.5000000000	-0.0772396430	-0.0689009978
91	91.0000000000	91.5000000000	0.0735148918	0.0655033215
92	92.0000000000	92.5000000000	-0.0690367500	-0.0615139455
93	93.0000000000	93.5000000000	0.0651023483	0.0564202141
94	94.0000000000	94.5000000000	-0.0609145834	-0.0520758498
95	95.0000000000	95.5000000000	0.0551123683	0.0456128294
