# Tiempo: 0.000000
# k	zE	zH	Ex	Hy
142	142.0000000000	142.5000000000	-0.0509630645	-0.0499779050
143	143.0000000000	143.5000000000	-0.0567069996	-0.0564033689
144	144.0000000000	144.5000000000	-0.0618612189	-0.0613027543
145	145.0000000000	145.5000000000	-0.0669216228	-0.0669356129
146	146.0000000000	146.5000000000	-0.0713342201	-0.0719676067
147	147.0000000000	147.5000000000	-0.0751608272	-0.0757193668
148	148.0000000000	148.5000000000	-0.0783446904	-0.0798781021
149	149.0000000000	149.5000000000	-0.0819366078	-0.0834203915
150	150.0000000000	150.5000000000	-0.0841407644	-0.0857706117
151	151.0000000000	151.5000000000	-0.0876455964	-0.0896289859
152	152.0000000000	152.5000000000	-0.0902376910	-0.0920097840
153	153.0000000000	153.5000000000	-0.0932707269	-0.0959317901
154	154.0000000000	154.5000000000	-0.0949188294	-0.0974474037
155	155.0000000000	155.5000000000	-0.0977707712	-0.1009588642
156	156.0000000000	156.5000000000	-0.0964777283	-0.0998098751
157	157.0000000000	157.5000000000	-0.1002496060	-0.1032411025
158	158.0000000000	158.5000000000	-0.0961588275	-0.0999228847
159	159.0000000000	159.5000000000	-0.1000522906	-0.1036733825
160	160.0000000000	160.5000000000	-0.0937075761	-0.0972468842
161	161.0000000000	161.5000000000	-0.0998842274	-0.1041631693
162	162.0000000000	162.5000000000	-0.0896690507	-0.0928366487
163	163.0000000000	163.5000000000	-0.1008527991	-0.1049548576
164	164.0000000000	164.5000000000	-0.0846692805	-0.0874587894
165	165.0000000000	165.5000000000	-0.1011081679	-0.1050290267
166	166.0000000000	166.5000000000	-0.0757363562	-0.0786678093
167	167.0000000000	167.5000000000	-0.1006624880	-0.1042152348
168	168.0000000000	168.5000000000	-0.0625666093	-0.0652766873
169	169.0000000000	169.5000000000	-0.1001171281	-0.1031292880
170	170.0000000000	170.5000000000	-0.0465613706	-0.0480227264
171	171.0000000000	171.5000000000	-0.0992901899	-0.1021341770
172	172.0000000000	172.5000000000	-0.0283835780	-0.0285658791
173	173.0000000000	173.5000000000	-0.1009646453	-0.1035263349
174	174.0000000000	174.5000000000	-0.0084821027	-0.0076568476
175	175.0000000000	175.5000000000	-0.1043231269	-0.1062853202
176	176.0000000000	176.5000000000	0.0131429168	0.0144853139
177	177.0000000000	177.5000000000	-0.1063209446	-0.1074800835
178	178.0000000000	178.5000000000	0.0368584880	0.0376850022
179	179.0000000000	179.5000000000	-0.1062883217	-0.1071267714
180	180.0000000000	180.5000000000	0.0614481444	0.0617604588
181	181.0000000000	181.5000000000	-0.1030716028	-0.1040283146
182	182.0000000000	182.5000000000	0.0844314462	0.0845690135
183	183.0000000000	183.5000000000	-0.0965697391	-0.0978352045
184	184.0000000000	184.5000000000	0.1032066449	0.1028176198
185	185.0000000000	185.5000000000	-0.0885664922	-0.0905526286
186	186.0000000000	186.5000000000	0.1177625796	0.1168739201
187	187.0000000000	187.5000000000	-0.0787090292	-0.0809115094
188	188.0000000000	188.5000000000	0.1288254882	0.1272504977
189	189.0000000000	189.5000000000	-0.0665917752	-0.0682630113
190	190.0000000000	190.5000000000	0.1379378183	0.1355102350
191	191.0000000000	191.5000000000	-0.0530251703	-0.0543496266
192	192.0000000000	192.5000000000	0.1473081712	0.1448503244
193	193.0000000000	193.5000000000	-0.0384221886	-0.0390313591
194	194.0000000000	194.5000000000	0.1563696656	0.1545792730
195	195.0000000000	195.5000000000	-0.0241995601	-0.0241462429
196	196.0000000000	196.5000000000	0.1635561897	0.1626058342
197	197.0000000000	197.5000000000	-0.0116182032	-0.0117262153
198	198.0000000000	198.5000000000	0.1681650677	0.1680816805
199	199.0000000000	199.5000000000	0.0000000000	0.0000000000

# Tiempo: 217.000000
# k	zE	zH	Ex	Hy
0	0.0000000000	0.5000000000	0.0000000000	0.0000000000
1	1.0000000000	1.5000000000	-0.0061696097	-0.0010629596
2	2.0000000000	2.5000000000	0.0005205566	0.0018123227
3	3.0000000000	3.5000000000	-0.0031793119	0.0019806805
4	4.0000000000	4.5000000000	0.0004299838	0.0031914957
5	5.0000000000	5.5000000000	-0.0006661362	0.0047835777
6	6.0000000000	6.5000000000	0.0000919227	0.0030017045
7	7.0000000000	7.5000000000	0.0015189208	0.0068819765
8	8.0000000000	8.5000000000	-0.0005830001	0.0023391301
9	9.0000000000	9.5000000000	0.0012240173	0.0062499544
10	10.0000000000	10.5000000000	-0.0016043595	0.0018203879
11	11.0000000000	11.5000000000	-0.0025167364	0.0022665622
12	12.0000000000	12.5000000000	-0.0027727341	0.0007963076
13	13.0000000000	13.5000000000	-0.0055488598	-0.0011784950
14	14.0000000000	14.5000000000	-0.0044076767	0.0002793486
15	15.0000000000	15.5000000000	-0.0069388351	-0.0031590741
16	16.0000000000	16.5000000000	-0.0061693926	0.0000055190
17	17.0000000000	17.5000000000	-0.0062173769	-0.0033260325
18	18.0000000000	18.5000000000	-0.0070233108	-0.0003518464
19	19.0000000000	19.5000000000	-0.0019769405	-0.0006202763
20	20.0000000000	20.5000000000	-0.0055344272	0.0017817433
21	21.0000000000	21.5000000000	0.0022919176	0.0020393615
22	22.0000000000	22.5000000000	-0.0019681571	0.0055645023
23	23.0000000000	23.5000000000	0.0050949183	0.0037891263
24	24.0000000000	24.5000000000	0.0023074628	0.0093207151
25	25.0000000000	25.5000000000	0.0073286532	0.0059768209
26	26.0000000000	26.5000000000	0.0057223137	0.0128553417
27	27.0000000000	27.5000000000	0.0080622322	0.0072649290
28	28.0000000000	28.5000000000	0.0059731706	0.0128234553
29	29.0000000000	29.5000000000	0.0075458740	0.0074218791
30	30.0000000000	30.5000000000	0.0030741577	0.0088633370
31	31.0000000000	31.5000000000	0.0055745527	0.0057107065
32	32.0000000000	32.5000000000	-0.0006360453	0.0042468938
33	33.0000000000	33.5000000000	0.0004571723	0.0003349446
34	34.0000000000	34.5000000000	-0.0061080680	-0.0023552562
35	35.0000000000	35.5000000000	-0.0078579930	-0.0080091560
36	36.0000000000	36.5000000000	-0.0131369202	-0.0103574150
37	37.0000000000	37.5000000000	-0.0176654526	-0.0172286415
38	38.0000000000	38.5000000000	-0.0213817223	-0.0191633346
39	39.0000000000	39.5000000000	-0.0269569188	-0.0264114640
40	40.0000000000	40.5000000000	-0.0322622552	-0.0305821048
41	41.0000000000	41.5000000000	-0.0364267159	-0.0361135304
42	42.0000000000	42.5000000000	-0.0432730474	-0.0425762478
43	43.0000000000	43.5000000000	-0.0465178339	-0.0468625460
44	44.0000000000	44.5000000000	-0.0523258437	-0.0527573280
45	45.0000000000	45.5000000000	-0.0562161893	-0.0575065471
46	46.0000000000	46.5000000000	-0.0612276895	-0.0620666571
47	47.0000000000	47.5000000000	-0.0667266971	-0.0681914356
48	48.0000000000	48.5000000000	-0.0700509552	-0.0712921716
49	49.0000000000	49.5000000000	-0.0754158950	-0.0768497091
50	50.0000000000	50.5000000000	-0.0783125268	-0.0803633284
51	51.0000000000	51.5000000000	-0.0811805926	-0.0832623002
52	52.0000000000	52.5000000000	-0.0855522129	-0.0878746012
53	53.0000000000	53.5000000000	-0.0871321205	-0.0901834122
54	54.0000000000	54.5000000000	-0.0906927451	-0.0938426181
55	55.0000000000	55.5000000000	-0.0927725557	-0.0963633461
56	56.0000000000	56.5000000000	-0.0940191702	-0.0978594799
57	57.0000000000	57.5000000000	-0.0962083322	-0.0999023047
58	58.0000000000	58.5000000000	-0.0960828350	-0.0997559741
59	59.0000000000	59.5000000000	-0.0977425457	-0.1015326954
60	60.0000000000	60.5000000000	-0.0982869051	-0.1022469620
61	61.0000000000	61.5000000000	-0.0974885551	-0.1017545540
62	62.0000000000	62.5000000000	-0.0981086464	-0.1027137033
63	63.0000000000	63.5000000000	-0.0961808983	-0.1008758754
64	64.0000000000	64.5000000000	-0.0947878478	-0.0997501389
65	65.0000000000	65.5000000000	-0.0935036287	-0.0985937925
66	66.0000000000	66.5000000000	-0.0910911750	-0.0957317056
67	67.0000000000	67.5000000000	-0.0898368468	-0.0945060319
68	68.0000000000	68.5000000000	-0.0868246436	-0.0914423729
69	69.0000000000	69.5000000000	-0.0839557762	-0.0883962920
70	70.0000000000	70.5000000000	-0.0806320726	-0.0856152409
71	71.0000000000	71.5000000000	-0.0756047481	-0.0805011219
72	72.0000000000	72.5000000000	-0.0725049456	-0.0772101367
73	73.0000000000	73.5000000000	-0.0681891425	-0.0731331630
74	74.0000000000	74.5000000000	-0.0634775007	-0.0679203825
75	75.0000000000	75.5000000000	-0.0597404012	-0.0640940620
76	76.0000000000	76.5000000000	-0.0539264130	-0.0582592669
77	77.0000000000	77.5000000000	-0.0488909997	-0.0525587081
78	78.0000000000	78.5000000000	-0.0433620727	-0.0471997696
79	79.0000000000	79.5000000000	-0.0369100473	-0.0407803234
80	80.0000000000	80.5000000000	-0.0321354261	-0.0356391237
81	81.0000000000	81.5000000000	-0.0259208911	-0.0295688394
82	82.0000000000	82.5000000000	-0.0201763518	-0.0233582456
83	83.0000000000	83.5000000000	-0.0149372311	-0.0177134721
84	84.0000000000	84.5000000000	-0.0074923850	-0.0102398581
85	85.0000000000	85.5000000000	-0.0016325763	-0.0037174571
86	86.0000000000	86.5000000000	0.0042934140	0.0023846336
87	87.0000000000	87.5000000000	0.0110803544	0.0092096409
88	88.0000000000	88.5000000000	0.0161566217	0.0147905039
89	89.0000000000	89.5000000000	0.0224555086	0.0209526538
90	90.0000000000	90.5000000000	0.0285196902	0.0272571439
91	91.0000000000	91.5000000000	0.0337980805	0.0332843899
92	92.0000000000	92.5000000000	0.0405237795	0.0401901296
93	93.0000000000	93.5000000000	0.0457668149	0.0459093474
94	94.0000000000	94.5000000000	0.0509391909	0.0514471285
95	95.0000000000	95.5000000000	0.0565960800	0.0570921767
96	96.0000000000	96.5000000000	0.0603227166	0.0612566146
97	97.0000000000	97.5000000000	0.0652650224	0.0662535015
98	98.0000000000	98.5000000000	0.0703210052	0.0714798129
99	99.0000000000	99.5000000000	0.0739369795	0.0758091998
100	100.0000000000	100.5000000000	0.0785834315	0.0805874311
101	101.0000000000	101.5000000000	0.0820063188	0.0844588691
102	102.0000000000	102.5000000000	0.0847361874	0.0876732129
103	103.0000000000	103.5000000000	0.0881141213	0.0907575084
104	104.0000000000	104.5000000000	0.0898016028	0.0927393796
105	105.0000000000	105.5000000000	0.0920166597	0.0952256025
106	106.0000000000	106.5000000000	0.0944991732	0.0977655851
107	107.0000000000	107.5000000000	0.0954912957	0.0993445477
108	108.0000000000	108.5000000000	0.0974096479	0.1013232049
109	109.0000000000	109.5000000000	0.0981897617	0.1023596456
110	110.0000000000	110.5000000000	0.0975200872	0.1020409640
111	111.0000000000	111.5000000000	0.0978915232	0.1019987509
112	112.0000000000	112.5000000000	0.0969853598	0.1014031786
113	113.0000000000	113.5000000000	0.0958589256	0.1004203210
114	114.0000000000	114.5000000000	0.0953690102	0.0997574153
115	115.0000000000	115.5000000000	0.0933751704	0.0984225785
116	116.0000000000	116.5000000000	0.0919785244	0.0968662243
117	117.0000000000	117.5000000000	0.0901609598	0.0948904830
118	118.0000000000	118.5000000000	0.0865366129	0.0915399122
119	119.0000000000	119.5000000000	0.0836594801	0.0882364315
120	120.0000000000	120.5000000000	0.0799184924	0.0847599558
121	121.0000000000	121.5000000000	0.0756372302	0.0804425420
122	122.0000000000	122.5000000000	0.0725521251	0.0770295193
123	123.0000000000	123.5000000000	0.0683189488	0.0732829634
124	124.0000000000	124.5000000000	0.0639219790	0.0683474418
125	125.0000000000	125.5000000000	0.0597506209	0.0639604504
126	126.0000000000	126.5000000000	0.0542335159	0.0586436265
127	127.0000000000	127.5000000000	0.0489030790	0.0526610497
128	128.0000000000	128.5000000000	0.0431435887	0.0472606721
129	129.0000000000	129.5000000000	0.0367150749	0.0407443021
130	130.0000000000	130.5000000000	0.0313910598	0.0348079145
131	131.0000000000	131.5000000000	0.0260618772	0.0295445310
132	132.0000000000	132.5000000000	0.0202825158	0.0230867098
133	133.0000000000	133.5000000000	0.0147302451	0.0174739605
134	134.0000000000	134.5000000000	0.0086862251	0.0113737602
135	135.0000000000	135.5000000000	0.0019620786	0.0041289472
136	136.0000000000	136.5000000000	-0.0045202751	-0.0020017822
137	137.0000000000	137.5000000000	-0.0108074613	-0.0088939494
138	138.0000000000	138.5000000000	-0.0173493761	-0.0158793498
139	139.0000000000	139.5000000000	-0.0231279715	-0.0217958692
140	140.0000000000	140.5000000000	-0.0285715226	-0.0280929330
141	141.0000000000	141.5000000000	-0.0342370081	-0.0336381696
142	142.0000000000	142.5000000000	-0.0390853978	-0.0387382622
143	143.0000000000	143.5000000000	-0.0449835816	-0.0448374121
144	144.0000000000	144.5000000000	-0.0507895645	-0.0507194899
145	145.0000000000	145.5000000000	-0.0558000677	-0.0566078574
146	146.0000000000	146.5000000000	-0.0615236737	-0.0621507174
147	147.0000000000	147.5000000000	-0.0665531306	-0.0678209791
148	148.0000000000	148.5000000000	-0.0702098762	-0.0719082284
149	149.0000000000	149.5000000000	-0.0752850472	-0.0766071683
150	150.0000000000	150.5000000000	-0.0777557534	-0.0799454591
151	151.0000000000	151.5000000000	-0.0814946510	-0.0836900564
152	152.0000000000	152.5000000000	-0.0835694949	-0.0859965905
153	153.0000000000	153.5000000000	-0.0877221044	-0.0907330470
154	154.0000000000	154.5000000000	-0.0889292785	-0.0914030908
155	155.0000000000	155.5000000000	-0.0945031872	-0.0977081149
156	156.0000000000	156.5000000000	-0.0932770045	-0.0960025168
157	157.0000000000	157.5000000000	-0.0992108969	-0.1025306680
158	158.0000000000	158.5000000000	-0.0946038112	-0.0981270401
159	159.0000000000	159.5000000000	-0.1025467316	-0.1059889945
160	160.0000000000	160.5000000000	-0.0925418808	-0.0961881999
161	161.0000000000	161.5000000000	-0.1045770132	-0.1082383328
162	162.0000000000	162.5000000000	-0.0885601960	-0.0913852576
163	163.0000000000	163.5000000000	-0.1063497497	-0.1100030051
164	164.0000000000	164.5000000000	-0.0831102779	-0.0852255116
165	165.0000000000	165.5000000000	-0.1098180605	-0.1135260059
166	166.0000000000	166.5000000000	-0.0748037051	-0.0763706296
167	167.0000000000	167.5000000000	-0.1138858559	-0.1170047290
168	168.0000000000	168.5000000000	-0.0624302479	-0.0635600430
169	169.0000000000	169.5000000000	-0.1170714909	-0.1191753180
170	170.0000000000	170.5000000000	-0.0463484259	-0.0470778600
171	171.0000000000	171.5000000000	-0.1195422457	-0.1214997708
172	172.0000000000	172.5000000000	-0.0264454649	-0.0261125999
173	173.0000000000	173.5000000000	-0.1224569891	-0.1241461610
174	174.0000000000	174.5000000000	-0.0054632924	-0.0040126377
175	175.0000000000	175.5000000000	-0.1259460711	-0.1271673495
176	176.0000000000	176.5000000000	0.0151130606	0.0169888670
177	177.0000000000	177.5000000000	-0.1286570248	-0.1300168861
178	178.0000000000	178.5000000000	0.0366464840	0.0378981328
179	179.0000000000	179.5000000000	-0.1287778303	-0.1297266969
180	180.0000000000	180.5000000000	0.0576584641	0.0577150461
181	181.0000000000	181.5000000000	-0.1241133997	-0.1248757534
182	182.0000000000	182.5000000000	0.0768999391	0.0757813104
183	183.0000000000	183.5000000000	-0.1142056838	-0.1157762029
184	184.0000000000	184.5000000000	0.0940768488	0.0922714849
185	185.0000000000	185.5000000000	-0.1019671076	-0.1038410514
186	186.0000000000	186.5000000000	0.1066514259	0.1048102648
187	187.0000000000	187.5000000000	-0.0884630079	-0.0905389598
188	188.0000000000	188.5000000000	0.1156628084	0.1140635910
189	189.0000000000	189.5000000000	-0.0747394147	-0.0768560389
190	190.0000000000	190.5000000000	0.1240654893	0.1224628636
191	191.0000000000	191.5000000000	-0.0618789654	-0.0628988127
192	192.0000000000	192.5000000000	0.1321248627	0.1306216672
193	193.0000000000	193.5000000000	-0.0479818076	-0.0481213329
194	194.0000000000	194.5000000000	0.1410528703	0.1395847680
195	195.0000000000	195.5000000000	-0.0326810074	-0.0324879689
196	196.0000000000	196.5000000000	0.1498235567	0.1482941644
197	197.0000000000	197.5000000000	-0.0170361212	-0.0164981960
198	198.0000000000	198.5000000000	0.1545249173	0.1531810640
199	199.0000000000	199.5000000000	0.0000000000	0.0000000000

# Tiempo: 218.000000
# k	zE	zH	Ex	Hy
0	0.0000000000	0.5000000000	0.0000000000	0.0000000000
1	1.0000000000	1.5000000000	-0.0067922492	0.0001607783
2	2.0000000000	2.5000000000	-0.0022590512	-0.0009617809
3	3.0000000000	3.5000000000	-0.0045053105	0.0020177228
4	4.0000000000	4.5000000000	-0.0023800629	-0.0001341348
5	5.0000000000	5.5000000000	-0.0008166110	0.0046350176
6	6.0000000000	6.5000000000	-0.0018345457	0.0008312070
7	7.0000000000	7.5000000000	0.0011246094	0.0059982036
8	8.0000000000	8.5000000000	-0.0000053510	0.0027852312
9	9.0000000000	9.5000000000	0.0005670612	0.0054675433
10	10.0000000000	10.5000000000	0.0017344232	0.0047299043
11	11.0000000000	11.5000000000	-0.0014248858	0.0036524531
12	12.0000000000	12.5000000000	0.0003379007	0.0039017455
13	13.0000000000	13.5000000000	-0.0043524469	0.0012463046
14	14.0000000000	14.5000000000	-0.0025253057	0.0017307149
15	15.0000000000	15.5000000000	-0.0057676310	-0.0004430520
16	16.0000000000	16.5000000000	-0.0057701327	-0.0008075630
17	17.0000000000	17.5000000000	-0.0049356698	-0.0011687315
18	18.0000000000	18.5000000000	-0.0084034199	-0.0027595969
19	19.0000000000	19.5000000000	-0.0039358529	-0.0019931908
20	20.0000000000	20.5000000000	-0.0072523688	-0.0013084911
21	21.0000000000	21.5000000000	-0.0017686117	-0.0017447382
22	22.0000000000	22.5000000000	-0.0036237837	0.0027002971
23	23.0000000000	23.5000000000	0.0011308569	-0.0001048930
24	24.0000000000	24.5000000000	-0.0000506158	0.0069260712
25	25.0000000000	25.5000000000	0.0037158873	0.0024236229
26	26.0000000000	26.5000000000	0.0032701018	0.0101098154
27	27.0000000000	27.5000000000	0.0076373302	0.0063068413
28	28.0000000000	28.5000000000	0.0047309204	0.0112104212
29	29.0000000000	29.5000000000	0.0104196269	0.0088097323
30	30.0000000000	30.5000000000	0.0046507853	0.0104588587
31	31.0000000000	31.5000000000	0.0091418358	0.0074774836
32	32.0000000000	32.5000000000	0.0039559736	0.0082730518
33	33.0000000000	33.5000000000	0.0057399657	0.0040751318
34	34.0000000000	34.5000000000	0.0012982444	0.0048564961
35	35.0000000000	35.5000000000	-0.0005262506	-0.0016103054
36	36.0000000000	36.5000000000	-0.0045866886	-0.0014538924
37	37.0000000000	37.5000000000	-0.0084660686	-0.0088501469
38	38.0000000000	38.5000000000	-0.0130843472	-0.0111489822
39	39.0000000000	39.5000000000	-0.0159076901	-0.0162134839
40	40.0000000000	40.5000000000	-0.0225481101	-0.0213751689
41	41.0000000000	41.5000000000	-0.0250064333	-0.0259563624
42	42.0000000000	42.5000000000	-0.0319957247	-0.0317103335
43	43.0000000000	43.5000000000	-0.0361004295	-0.0375554650
44	44.0000000000	44.5000000000	-0.0415816580	-0.0423778170
45	45.0000000000	45.5000000000	-0.0470235490	-0.0484995361
46	46.0000000000	46.5000000000	-0.0508023514	-0.0518450200
47	47.0000000000	47.5000000000	-0.0568223884	-0.0583240479
48	48.0000000000	48.5000000000	-0.0611960313	-0.0626004113
49	49.0000000000	49.5000000000	-0.0654785972	-0.0674707945
50	50.0000000000	50.5000000000	-0.0710818742	-0.0732871191
51	51.0000000000	51.5000000000	-0.0736708841	-0.0762810000
52	52.0000000000	52.5000000000	-0.0780012463	-0.0810433330
53	53.0000000000	53.5000000000	-0.0810676555	-0.0845230189
54	54.0000000000	54.5000000000	-0.0840768098	-0.0873277061
55	55.0000000000	55.5000000000	-0.0879345005	-0.0914976221
56	56.0000000000	56.5000000000	-0.0898943589	-0.0932610148
57	57.0000000000	57.5000000000	-0.0931663167	-0.0964914165
58	58.0000000000	58.5000000000	-0.0943390553	-0.0982822057
59	59.0000000000	59.5000000000	-0.0949269982	-0.0988389002
60	60.0000000000	60.5000000000	-0.0971060801	-0.1012406378
61	61.0000000000	61.5000000000	-0.0967847448	-0.1013501066
62	62.0000000000	62.5000000000	-0.0978564488	-0.1022006569
63	63.0000000000	63.5000000000	-0.0982662877	-0.1029479498
64	64.0000000000	64.5000000000	-0.0969146007	-0.1016675764
65	65.0000000000	65.5000000000	-0.0969677564	-0.1012371788
66	66.0000000000	66.5000000000	-0.0949561088	-0.0993051452
67	67.0000000000	67.5000000000	-0.0934514146	-0.0977874026
68	68.0000000000	68.5000000000	-0.0921472657	-0.0964377851
69	69.0000000000	69.5000000000	-0.0890278879	-0.0936231070
70	70.0000000000	70.5000000000	-0.0874499844	-0.0920745940
71	71.0000000000	71.5000000000	-0.0840160138	-0.0885591151
72	72.0000000000	72.5000000000	-0.0798115306	-0.0843117416
73	73.0000000000	73.5000000000	-0.0769986187	-0.0811687587
74	74.0000000000	74.5000000000	-0.0724079687	-0.0762717841
75	75.0000000000	75.5000000000	-0.0686449083	-0.0723762657
76	76.0000000000	76.5000000000	-0.0647441746	-0.0681749696
77	77.0000000000	77.5000000000	-0.0593932087	-0.0628550558
78	78.0000000000	78.5000000000	-0.0547406550	-0.0585109117
79	79.0000000000	79.5000000000	-0.0488226091	-0.0522460918
80	80.0000000000	80.5000000000	-0.0432382340	-0.0463480796
81	81.0000000000	81.5000000000	-0.0381840824	-0.0411201644
82	82.0000000000	82.5000000000	-0.0319855582	-0.0342428660
83	83.0000000000	83.5000000000	-0.0270533938	-0.0291218474
84	84.0000000000	84.5000000000	-0.0213252331	-0.0233404376
85	85.0000000000	85.5000000000	-0.0144789742	-0.0161227217
86	86.0000000000	86.5000000000	-0.0085890297	-0.0103367423
87	87.0000000000	87.5000000000	-0.0018576303	-0.0033258168
88	88.0000000000	88.5000000000	0.0043257287	0.0032631419
89	89.0000000000	89.5000000000	0.0099127680	0.0089663211
90	90.0000000000	90.5000000000	0.0160793309	0.0159709075
91	91.0000000000	91.5000000000	0.0213706228	0.0215617946
92	92.0000000000	92.5000000000	0.0275654480	0.0276005457
93	93.0000000000	93.5000000000	0.0340398357	0.0346076694
94	94.0000000000	94.5000000000	0.0394489626	0.0399810975
95	95.0000000000	95.5000000000	0.0457298026	0.0464179290
96	96.0000000000	96.5000000000	0.0509728949	0.0523538525
97	97.0000000000	97.5000000000	0.0551990827	0.0566391876
98	98.0000000000	98.5000000000	0.0603007726	0.0622512782
99	99.0000000000	99.5000000000	0.0647128238	0.0670558359
100	100.0000000000	100.5000000000	0.0693400824	0.0715619643
101	101.0000000000	101.5000000000	0.0741554321	0.0768477810
102	102.0000000000	102.5000000000	0.0779186690	0.0804866408
103	103.0000000000	103.5000000000	0.0819300304	0.0845405279
104	104.0000000000	104.5000000000	0.0849208213	0.0883798298
105	105.0000000000	105.5000000000	0.0869764782	0.0904106292
106	106.0000000000	106.5000000000	0.0897910212	0.0934658415
107	107.0000000000	107.5000000000	0.0917817413	0.0958401366
108	108.0000000000	108.5000000000	0.0936720941	0.0973896682
109	109.0000000000	109.5000000000	0.0961412177	0.1001437071
110	110.0000000000	110.5000000000	0.0972561328	0.1012901929
111	111.0000000000	111.5000000000	0.0977781046	0.1017908320
112	112.0000000000	112.5000000000	0.0980005999	0.1026022257
113	113.0000000000	113.5000000000	0.0973271542	0.1017877199
114	114.0000000000	114.5000000000	0.0968357529	0.1014953826
115	115.0000000000	115.5000000000	0.0960930285	0.1009100541
116	116.0000000000	116.5000000000	0.0949445825	0.0990975305
117	117.0000000000	117.5000000000	0.0941314283	0.0985158821
118	118.0000000000	118.5000000000	0.0924174477	0.0968892363
119	119.0000000000	119.5000000000	0.0897616666	0.0940928264
120	120.0000000000	120.5000000000	0.0871355896	0.0918586576
121	121.0000000000	121.5000000000	0.0835506683	0.0880258999
122	122.0000000000	122.5000000000	0.0796211473	0.0840510925
123	123.0000000000	123.5000000000	0.0765357926	0.0807414127
124	124.0000000000	124.5000000000	0.0727906652	0.0764312806
125	125.0000000000	125.5000000000	0.0686826368	0.0725737698
126	126.0000000000	126.5000000000	0.0647881036	0.0684018241
127	127.0000000000	127.5000000000	0.0596964393	0.0632616334
128	128.0000000000	128.5000000000	0.0546129256	0.0584523568
129	129.0000000000	129.5000000000	0.0494014631	0.0525858412
130	130.0000000000	130.5000000000	0.0430198058	0.0460799735
131	131.0000000000	131.5000000000	0.0376495274	0.0403563307
132	132.0000000000	132.5000000000	0.0322177281	0.0344902201
133	133.0000000000	133.5000000000	0.0261622134	0.0285691435
134	134.0000000000	134.5000000000	0.0212276467	0.0230840420
135	135.0000000000	135.5000000000	0.0151415604	0.0171466031
136	136.0000000000	136.5000000000	0.0086501486	0.0104402592
137	137.0000000000	137.5000000000	0.0029307696	0.0038747719
138	138.0000000000	138.5000000000	-0.0039888994	-0.0027919904
139	139.0000000000	139.5000000000	-0.0104482873	-0.0098725067
140	140.0000000000	140.5000000000	-0.0164052394	-0.0160634267
141	141.0000000000	141.5000000000	-0.0230217643	-0.0225074592
142	142.0000000000	142.5000000000	-0.0280954356	-0.0284797686
143	143.0000000000	143.5000000000	-0.0332825510	-0.0336655955
144	144.0000000000	144.5000000000	-0.0388253195	-0.0396360235
145	145.0000000000	145.5000000000	-0.0444790064	-0.0456672785
146	146.0000000000	146.5000000000	-0.0498145146	-0.0507427034
147	147.0000000000	147.5000000000	-0.0560370463	-0.0576922175
148	148.0000000000	148.5000000000	-0.0608295032	-0.0622072062
149	149.0000000000	149.5000000000	-0.0663400197	-0.0681636173
150	150.0000000000	150.5000000000	-0.0697729898	-0.0722521364
151	151.0000000000	151.5000000000	-0.0752097399	-0.0775809838
152	152.0000000000	152.5000000000	-0.0763092876	-0.0792251774
153	153.0000000000	153.5000000000	-0.0824906715	-0.0853132929
154	154.0000000000	154.5000000000	-0.0818175633	-0.0844348512
155	155.0000000000	155.5000000000	-0.0894059534	-0.0925164648
156	156.0000000000	156.5000000000	-0.0871802961	-0.0897289747
157	157.0000000000	157.5000000000	-0.0967614112	-0.1004154519
158	158.0000000000	158.5000000000	-0.0898003029	-0.0924795031
159	159.0000000000	159.5000000000	-0.1038104892	-0.1071405467
160	160.0000000000	160.5000000000	-0.0893794770	-0.0922886032
161	161.0000000000	161.5000000000	-0.1090762974	-0.1119363121
162	162.0000000000	162.5000000000	-0.0858421667	-0.0883626629
163	163.0000000000	163.5000000000	-0.1133127134	-0.1165078274
164	164.0000000000	164.5000000000	-0.0787074878	-0.0803001804
165	165.0000000000	165.5000000000	-0.1190953142	-0.1220166579
166	166.0000000000	166.5000000000	-0.0699222775	-0.0702324889
167	167.0000000000	167.5000000000	-0.1263530346	-0.1286906395
168	168.0000000000	168.5000000000	-0.0585592930	-0.0581010735
169	169.0000000000	169.5000000000	-0.1333872887	-0.1352828809
170	170.0000000000	170.5000000000	-0.0425266334	-0.0419599278
171	171.0000000000	171.5000000000	-0.1401594393	-0.1411745416
172	172.0000000000	172.5000000000	-0.0233331029	-0.0224422204
173	173.0000000000	173.5000000000	-0.1444082969	-0.1450900147
174	174.0000000000	174.5000000000	-0.0026382499	-0.0012237580
175	175.0000000000	175.5000000000	-0.1467521387	-0.1476965466
176	176.0000000000	176.5000000000	0.0178318990	0.0192560675
177	177.0000000000	177.5000000000	-0.1483767490	-0.1495295701
178	178.0000000000	178.5000000000	0.0359263800	0.0370422842
179	179.0000000000	179.5000000000	-0.1466198799	-0.1479026252
180	180.0000000000	180.5000000000	0.0521662552	0.0519773109
181	181.0000000000	181.5000000000	-0.1401667148	-0.1415617417
182	182.0000000000	182.5000000000	0.0671438293	0.0652329048
183	183.0000000000	183.5000000000	-0.1293782088	-0.1308871558
184	184.0000000000	184.5000000000	0.0806146444	0.0780023887
185	185.0000000000	185.5000000000	-0.1140968758	-0.1157242678
186	186.0000000000	186.5000000000	0.0921238821	0.0895973149
